HardwareTimestamp,PythonTimestamp,ax,ay,az,gx,gy,gz,mx,my,mz,temp,press,alt,head,sat,lat,lon,gpsAlt
1196873,1195554.1708984375,-9.4446533203125,-2.7709843635559084,0.13318221569061284,-0.05302603542804718,0.026912709698081017,0.012790199369192123,-2.744503326416016,5.086457843780518,-17.30077262878418,35.70000076293945,101592.0,12.361734390258789,157.2247772216797,3.0,0.0,0.0,0.0
1196913,1195571.0148925781,-9.415922927856446,-2.753027868270874,0.17747490406036381,-0.053292494267225266,0.02931087277829647,0.014921898953616619,-2.7861684036254886,4.219825859069824,-16.025824508666993,35.70000076293945,101592.0,12.361734390258789,160.7645721435547,3.0,0.0,0.0,0.0
1196953,1195576.6469726562,-9.385995674133301,-2.82485408782959,0.26127200126647954,-0.05302603542804718,0.02931087277829647,0.00559571199119091,-2.761168785095215,4.219825859069824,-17.125779113769532,35.70000076293945,101592.0,11.282958030700684,160.728759765625,3.0,0.0,0.0,0.0
1196993,1195596.1096191406,-9.421908187866212,-2.895482969284058,0.20021985769271855,-0.05515773221850395,0.026379786431789398,0.01252373680472374,-2.6695063781738284,4.261490936279297,-12.9259481048584,35.70000076293945,101592.0,13.108839988708496,160.42459106445312,3.0,0.0,0.0,0.0
1197033,1195634.9509277344,-9.5033109664917,-2.7961236953735353,0.15113871097564702,-0.055424198508262634,0.027712099254131317,0.013323123566806316,-2.4111827087402347,5.803095932006836,-13.02594467163086,35.70000076293945,101592.0,11.94692325592041,153.8629913330078,3.0,0.0,0.0,0.0
1197073,1195674.2651367188,-9.487748908996583,-2.8535844802856447,0.18944596052169804,-0.05196018144488335,0.029843797907233238,0.0045298621989786625,-2.49451286315918,5.561439151763916,-14.467553100585938,35.70000076293945,101592.0,12.19560718536377,154.94447326660156,3.0,0.0,0.0,0.0
1197113,1195714.1530761719,-9.449441719055176,-2.8176714897155763,0.190643060207367,-0.051160797476768494,0.02797855995595455,0.016520673409104347,-2.5111792755126956,5.453109855651856,-12.175978622436524,35.70000076293945,101592.0,11.614684104919434,155.3939666748047,3.0,0.0,0.0,0.0
1197153,1195758.166015625,-9.363250541687012,-2.7865468978881838,0.2552865028381348,-0.05382541939616203,0.026646247133612633,0.007727412041276693,-2.3611853790283206,5.886426086425781,-10.517710647583009,35.70000076293945,101592.0,12.527865409851074,153.45082092285156,3.0,0.0,0.0,0.0
1197193,1195794.1479492188,-9.360855865478516,-2.776969861984253,0.190643060207367,-0.05222664400935173,0.026912709698081017,0.00506278732791543,-2.5111792755126956,5.3697801780700685,-13.067608795166016,35.70000076293945,101592.0,12.361734390258789,155.71853637695312,3.0,0.0,0.0,0.0
1197233,1195833.7770996094,-9.385995674133301,-2.8619641780853273,0.12121115922927861,-0.054091885685920715,0.028245022520422935,0.0037304747384041548,-2.9028304290771487,4.428150768280029,-17.509097061157227,35.70000076293945,101592.0,11.94692325592041,160.08700561523438,3.0,0.0,0.0,0.0
1197273,1195874.2568359375,-9.492537307739259,-2.887103271484375,0.17867200374603276,-0.054091885685920715,0.02797855995595455,0.014388973824679852,-2.8694976043701175,4.086497898101807,-16.892455062866212,35.70000076293945,101592.0,13.025769233703613,161.42820739746094,3.0,0.0,0.0,0.0
1197313,1195918.3654785156,-9.514085578918458,-2.8116859912872316,0.2038111567497254,-0.05355895683169365,0.026379786431789398,0.00559571199119091,-2.469514198303223,4.453149909973145,-16.3341455078125,35.70000076293945,101592.0,13.274981498718262,159.3320770263672,3.0,0.0,0.0,0.0
1197353,1195953.7524414062,-9.423106002807618,-2.8152772903442385,0.18824880123138432,-0.05302603542804718,0.02851148694753647,0.011724349111318588,-2.7028382492065433,5.761430854797363,-11.101021728515626,35.70000076293945,101592.0,11.614684104919434,154.55612182617188,3.0,0.0,0.0,0.0
1197393,1196003.1506347656,-9.363250541687012,-2.7649988651275637,0.21817635297775273,-0.055424198508262634,0.03144257143139839,0.009592648595571518,-2.7861684036254886,4.6698080253601075,-11.592667541503907,35.70000076293945,101592.0,11.614684104919434,158.94195556640625,3.0,0.0,0.0,0.0
1197640,1196335.3706054688,-9.448244857788087,-2.8092917919158937,0.17388360500335698,-0.05302603542804718,0.02717917412519455,0.0053292494267225266,-2.49451286315918,4.428150768280029,-15.234188995361329,35.70000076293945,101592.0,12.029985427856445,159.4740447998047,3.0,0.0,0.0,0.0
1197680,1196354.3483886719,-9.371630477905274,-2.7937294960021974,0.16071550846099858,-0.05489126965403557,0.028777947649359703,0.01598774828016758,-2.761168785095215,4.6698080253601075,-15.150858840942384,35.70000076293945,101592.0,12.527865409851074,158.9033660888672,3.0,0.0,0.0,0.0
1197720,1196354.3483886719,-9.41233139038086,-2.8152772903442385,0.13677351474761967,-0.05196018144488335,0.028777947649359703,0.00506278732791543,-2.49451286315918,5.711433048248291,-11.484339675903321,35.70000076293945,101592.0,11.94692325592041,154.367919921875,3.0,0.0,0.0,0.0
1197760,1196361.4741210938,-9.417119789123536,-2.9026655673980715,0.17867200374603276,-0.054091885685920715,0.02717917412519455,0.011990811675786972,-2.9028304290771487,4.6698080253601075,-13.775914154052735,35.70000076293945,101592.0,12.444799423217773,159.12030029296875,3.0,0.0,0.0,0.0
1197800,1196401.6538085938,-9.542815971374512,-2.8332337856292726,0.21099375486373906,-0.05355895683169365,0.026912709698081017,0.01252373680472374,-2.2778552246093753,6.211413021087647,-9.626080474853516,35.70000076293945,101592.0,11.282958030700684,152.06239318847656,3.0,0.0,0.0,0.0
1197840,1196462.4670410156,-9.485355186462403,-2.846401882171631,0.23732994794845585,-0.05222664400935173,0.02797855995595455,0.006928024813532829,-2.469514198303223,5.6697679710388185,-12.02598472595215,35.70000076293945,101592.0,11.780802726745605,154.4817657470703,3.0,0.0,0.0,0.0
1197880,1196479.7387695312,-9.460215377807618,-2.8380221843719484,0.1667010068893433,-0.0559571199119091,0.026113322004675865,0.013056661002337933,-2.319520301818848,5.628102893829346,-11.509337387084962,35.70000076293945,101592.0,11.780802726745605,154.36546325683594,3.0,0.0,0.0,0.0
1197920,1196521.8012695312,-9.315366554260255,-2.805700492858887,0.129590916633606,-0.05355895683169365,0.022116385400295258,0.00506278732791543,-2.3861840438842776,5.803095932006836,-11.91765495300293,35.70000076293945,101592.0,11.780802726745605,153.81607055664062,3.0,0.0,0.0,0.0
1197960,1196558.8293457031,-9.456624794006348,-2.7961236953735353,0.18346040248870854,-0.05302603542804718,0.029044410213828087,0.010924961417913437,-2.4528477859497073,5.686433906555176,-11.609333953857423,35.70000076293945,101592.0,12.11304759979248,154.38714599609375,3.0,0.0,0.0,0.0
1198000,1196602.1811523438,-9.397966194152833,-2.8763293743133547,0.17388360500335698,-0.054091885685920715,0.01811944879591465,0.010924961417913437,-2.4278491210937503,5.911425228118897,-11.75099464416504,35.70000076293945,101592.0,11.780802726745605,153.48228454589844,3.0,0.0,0.0,0.0
1198040,1196640.6049804688,-9.529647636413575,-2.849993181228638,0.1583213090896607,-0.05302603542804718,0.02504747360944748,0.009059724397957325,-2.586176223754883,5.044792766571045,-13.850911102294923,35.70000076293945,101592.0,11.282958030700684,157.1263427734375,3.0,0.0,0.0,0.0
1198080,1196702.0200195312,-9.480566787719727,-2.851190280914307,0.12839381694793706,-0.05489126965403557,0.03277488425374031,0.014122511260211468,-2.744503326416016,4.71147310256958,-11.975985488891602,35.70000076293945,101592.0,10.950738906860352,158.7105712890625,3.0,0.0,0.0,0.0
1198120,1196745.7009277344,-9.472186851501466,-2.826051187515259,0.20859955549240117,-0.054091885685920715,0.029577335342764854,0.02371516078710556,-2.3861840438842776,5.953089828491211,-11.467673263549806,35.70000076293945,101592.0,11.780802726745605,153.24533081054688,3.0,0.0,0.0,0.0
1198160,1196761.3586425781,-9.369235801696778,-2.8104888916015627,0.09008656740188603,-0.05515773221850395,0.026912709698081017,0.0007993874605745077,-2.1361935806274417,5.044792766571045,-13.0509423828125,35.70000076293945,101592.0,11.448567390441895,156.34942626953125,3.0,0.0,0.0,0.0
1198200,1196802.5476074219,-9.370432662963868,-2.865555477142334,0.17867200374603276,-0.05249311029911041,0.030909648165106773,0.013056661002337933,-2.527844734191895,5.686433906555176,-12.475966415405274,35.70000076293945,101592.0,11.614684104919434,154.52450561523438,3.0,0.0,0.0,0.0
1198240,1196841.8718261719,-9.380010414123536,-2.82485408782959,0.2097966551780701,-0.054624807089567184,0.028245022520422935,0.011457886546850204,-2.211190528869629,5.953089828491211,-10.80103298187256,35.70000076293945,101592.0,11.282958030700684,152.90740966796875,3.0,0.0,0.0,0.0
1198280,1196883.9951171875,-9.46979217529297,-2.8416134834289553,0.18944596052169804,-0.05169371888041496,0.024514546617865562,0.005862174555659294,-2.5695098114013675,5.4281111907958985,-13.717583618164063,35.70000076293945,101592.0,11.282958030700684,155.59423828125,3.0,0.0,0.0,0.0
1198320,1196929.2536621094,-9.37881259918213,-2.828445386886597,0.1583213090896607,-0.0559571199119091,0.025313934311270714,0.01678713597357273,-2.4278491210937503,5.261450881958008,-12.88428207397461,35.70000076293945,101592.0,11.282958030700684,155.99728393554688,3.0,0.0,0.0,0.0
1198360,1196963.6999511719,-9.370432662963868,-2.8332337856292726,0.2038111567497254,-0.054624807089567184,0.024248085916042328,0.00506278732791543,-2.4111827087402347,5.5197740745544435,-12.067648849487306,35.70000076293945,101592.0,12.11304759979248,154.95501708984375,3.0,0.0,0.0,0.0
1198606,1197238.4040527344,-9.789418029785157,-2.822459888458252,0.3642226934432984,-0.05515773221850395,0.04023583605885506,0.0053292494267225266,-2.744503326416016,3.961503143310547,-13.934241256713868,35.70000076293945,101595.0,11.614684104919434,161.77281188964844,3.0,0.0,0.0,0.0
1198646,1197272.3479003906,-9.686467933654786,-2.8380221843719484,0.38217918872833256,-0.053292494267225266,0.03916998580098152,0.021849922835826874,-2.8778308105468753,4.211493129730225,-18.66738410949707,35.70000076293945,101595.0,11.448567390441895,160.9287109375,3.0,0.0,0.0,0.0
1199653,1198335.4064941406,-9.336913871765137,-2.803306293487549,0.13677351474761967,-0.052759572863578796,0.02797855995595455,0.012790199369192123,-2.761168785095215,4.144828910827637,-15.175858459472657,35.70000076293945,101595.0,11.531625747680664,161.037109375,3.0,0.0,0.0,0.0
1199693,1198395.8627929688,-9.439864921569825,-2.8176714897155763,0.18465750217437749,-0.053292494267225266,0.025580398738384247,0.009592648595571518,-2.4528477859497073,5.494774932861328,-15.192524871826173,35.70000076293945,101595.0,11.033792495727539,155.1276092529297,3.0,0.0,0.0,0.0
1199733,1198431.0166015625,-9.436273384094239,-2.848796081542969,0.15233581066131596,-0.05142726004123688,0.025313934311270714,0.012257273308932781,-2.802833862304688,4.60314380645752,-14.875870666503907,35.70000076293945,101595.0,11.033792495727539,159.2346649169922,3.0,0.0,0.0,0.0
1199773,1198477.4143066406,-9.518873977661134,-2.8799206733703615,0.14874451160430913,-0.05249311029911041,0.02797855995595455,0.013056661002337933,-2.469514198303223,5.561439151763916,-12.375969848632813,35.70000076293945,101595.0,11.531625747680664,154.89926147460938,3.0,0.0,0.0,0.0
1199813,1198489.8090820312,-9.420711326599122,-2.78056116104126,0.1535329103469849,-0.05302603542804718,0.02851148694753647,0.01119142398238182,-2.802833862304688,4.869800205230713,-16.26748176574707,35.70000076293945,101595.0,11.033792495727539,158.17221069335938,3.0,0.0,0.0,0.0
1199853,1198507.7236328125,-9.441061782836915,-2.865555477142334,0.19184015989303593,-0.052759572863578796,0.027445634827017784,0.009592648595571518,-2.7861684036254886,4.3698202323913575,-18.234068832397462,35.70000076293945,101595.0,11.199902534484863,160.15231323242188,3.0,0.0,0.0,0.0
1199893,1198558.2236328125,-9.265087890625,-2.82485408782959,0.1427590131759644,-0.05249311029911041,0.026912709698081017,0.011990811675786972,-2.8694976043701175,4.103163833618164,-17.142445526123048,35.70000076293945,101595.0,9.78856086730957,161.35986328125,3.0,0.0,0.0,0.0
1199933,1198568.8344726562,-9.453033256530762,-2.803306293487549,0.12480245828628544,-0.05355895683169365,0.02717917412519455,0.006661561783403158,-2.7195037078857425,4.086497898101807,-15.317519149780274,35.70000076293945,101595.0,11.033792495727539,161.21920776367188,3.0,0.0,0.0,0.0
1199973,1198575.6591796875,-9.425499725341798,-2.8835119724273683,0.17627780437469487,-0.05222664400935173,0.02371516078710556,0.01119142398238182,-2.8694976043701175,4.328155155181885,-17.125779113769532,35.70000076293945,101595.0,11.116847038269043,160.442626953125,3.0,0.0,0.0,0.0
1200013,1198613.5500488281,-9.505705642700196,-2.865555477142334,0.13557641506195073,-0.052759572863578796,0.026912709698081017,0.01012557465583086,-2.469514198303223,5.4281111907958985,-14.209229431152345,35.70000076293945,101595.0,10.369885444641113,155.41705322265625,3.0,0.0,0.0,0.0
1200413,1199068.625,-9.418317604064942,-2.82485408782959,0.22655605077743535,-0.05569066107273102,0.02717917412519455,0.01119142398238182,-2.8694976043701175,4.1864939880371095,-16.850790939331056,35.70000076293945,101595.0,11.531625747680664,161.0189666748047,3.0,0.0,0.0,0.0
1200460,1199102.9497070312,-9.424302864074708,-2.827248287200928,0.13437931537628178,-0.05355895683169365,0.02717917412519455,0.01119142398238182,-2.49451286315918,3.869840021133423,-16.392476043701173,35.70000076293945,101602.0,11.282958030700684,161.81246948242188,3.0,0.0,0.0,0.0
1200739,1199366.7492675781,-9.5033109664917,-2.822459888458252,0.15712420940399174,-0.05382541939616203,0.02584685944020748,0.009326186962425709,-2.802833862304688,4.386486167907715,-17.184111557006837,35.70000076293945,101602.0,11.531625747680664,160.10906982421875,3.0,0.0,0.0,0.0
1200819,1199454.3291015625,-9.414726066589356,-2.821262788772583,0.2014169573783875,-0.05489126965403557,0.02584685944020748,0.02584685944020748,-2.744503326416016,3.961503143310547,-15.717503509521485,35.70000076293945,101602.0,11.531625747680664,161.77281188964844,3.0,0.0,0.0,0.0
1200859,1199496.0852050781,-9.366842079162598,-2.845204782485962,0.1714894056320191,-0.05142726004123688,0.027712099254131317,0.002931087277829647,-2.744503326416016,4.24482500076294,-17.04245086669922,35.70000076293945,101602.0,11.531625747680664,160.60218811035156,3.0,0.0,0.0,0.0
1200899,1199500.103515625,-9.417119789123536,-2.871540975570679,0.1535329103469849,-0.053292494267225266,0.028245022520422935,0.013323123566806316,-2.5445111465454104,5.344781036376953,-10.934361419677735,35.70000076293945,101602.0,11.863862991333008,155.87464904785156,3.0,0.0,0.0,0.0
1202712,1201437.0380859375,-9.485355186462403,-2.8092917919158937,0.16310970783233647,-0.05355895683169365,0.02584685944020748,0.008793261833488941,-2.827832527160645,4.644808883666992,-16.050822219848634,35.79999923706055,101605.0,12.029985427856445,159.10586547851562,3.0,0.0,0.0,0.0
1203232,1202145.2775878906,-9.396769332885743,-2.8595699787139894,0.2097966551780701,-0.05302603542804718,0.029843797907233238,0.009326186962425709,-2.7028382492065433,4.9114648056030275,-14.834204635620118,35.79999923706055,101605.0,10.618531227111816,157.84713745117188,3.0,0.0,0.0,0.0
1203519,1202586.4912109375,-9.374024200439454,-2.8380221843719484,0.20500825643539433,-0.054091885685920715,0.025313934311270714,0.009859112091362476,-2.827832527160645,4.47814905166626,-13.800913772583009,35.79999923706055,101605.0,11.863862991333008,159.775146484375,3.0,0.0,0.0,0.0
1203559,1202604.7443847656,-9.368038940429688,-2.8751322746276857,0.1990227580070496,-0.05142726004123688,0.02584685944020748,0.01039203628897667,-2.944494552612305,4.286490077972412,-13.550923309326173,35.79999923706055,101605.0,11.199902534484863,160.7183837890625,3.0,0.0,0.0,0.0
1203879,1202966.1545410156,-9.530844497680665,-2.8835119724273683,0.15233581066131596,-0.05355895683169365,0.02717917412519455,0.01012557465583086,-2.469514198303223,5.469775791168213,-12.234309158325196,35.79999923706055,101605.0,11.863862991333008,155.25477600097656,3.0,0.0,0.0,0.0
1203919,1202989.2946777344,-9.442259597778321,-2.8332337856292726,0.1714894056320191,-0.05302603542804718,0.029044410213828087,0.011724349111318588,-2.469514198303223,5.411444778442383,-12.759287796020509,35.79999923706055,101605.0,9.456892967224121,155.48207092285156,3.0,0.0,0.0,0.0
1203959,1203045.7136230469,-9.419514465332032,-2.8356279850006105,0.29479079246521,-0.05249311029911041,0.027712099254131317,0.009592648595571518,-2.5111792755126956,5.586437816619873,-12.067648849487306,35.79999923706055,101605.0,10.369885444641113,154.87814331054688,3.0,0.0,0.0,0.0
1203999,1203086.7683105469,-9.383600997924805,-2.808094692230225,0.14635031223297124,-0.05515773221850395,0.02797855995595455,0.008260336704552174,-2.919495887756348,4.286490077972412,-14.05923553466797,35.79999923706055,101605.0,11.780802726745605,160.68295288085938,3.0,0.0,0.0,0.0
1204039,1203112.7746582031,-9.441061782836915,-2.873935174942017,0.18585460186004643,-0.055424198508262634,0.026646247133612633,0.010658498853445053,-2.8778308105468753,4.453149909973145,-14.209229431152345,35.79999923706055,101605.0,10.286836624145508,159.94976806640625,3.0,0.0,0.0,0.0
1204079,1203122.7238769531,-9.46859531402588,-2.87034387588501,0.17268650531768803,-0.05302603542804718,0.027445634827017784,0.009859112091362476,-2.8778308105468753,4.019834156036377,-15.559176406860352,35.79999923706055,101605.0,12.11304759979248,161.7134552001953,3.0,0.0,0.0,0.0
1204119,1203139.5302734375,-9.505705642700196,-2.8751322746276857,0.18944596052169804,-0.05622358247637749,0.029044410213828087,0.009059724397957325,-2.9861596298217776,4.71147310256958,-17.750754318237306,35.79999923706055,101605.0,11.614684104919434,159.08131408691406,3.0,0.0,0.0,0.0
1204159,1203155.9086914062,-9.461413192749024,-2.8140801906585695,0.19782565832138066,-0.055424198508262634,0.028777947649359703,0.01012557465583086,-2.744503326416016,3.961503143310547,-13.550923309326173,35.79999923706055,101605.0,11.780802726745605,161.77281188964844,3.0,0.0,0.0,0.0
1204199,1203171.8493652344,-9.400360870361329,-2.891891670227051,0.13797061443328862,-0.05089433491230011,0.02717917412519455,0.009859112091362476,-2.9861596298217776,4.103163833618164,-16.917454681396485,35.79999923706055,101605.0,11.614684104919434,161.51983642578125,3.0,0.0,0.0,0.0
1204239,1203185.2314453125,-9.40993766784668,-2.821262788772583,0.2014169573783875,-0.05222664400935173,0.027712099254131317,0.012790199369192123,-2.802833862304688,4.261490936279297,-16.650799713134766,35.79999923706055,101605.0,11.282958030700684,160.61801147460938,3.0,0.0,0.0,0.0
1204279,1203192.4140625,-9.406346130371094,-2.7901381969451906,0.17508070468902592,-0.05649004504084587,0.028777947649359703,0.01039203628897667,-2.9611609649658206,4.219825859069824,-16.959120712280274,35.79999923706055,101605.0,12.361734390258789,161.01165771484375,3.0,0.0,0.0,0.0
1204319,1203206.0693359375,-9.473383712768555,-2.8176714897155763,0.1714894056320191,-0.053292494267225266,0.027445634827017784,0.008793261833488941,-2.9861596298217776,4.60314380645752,-17.384102783203126,35.79999923706055,101605.0,11.614684104919434,159.5100860595703,3.0,0.0,0.0,0.0
1204359,1203213.0703125,-9.528450775146485,-2.804503393173218,0.15712420940399174,-0.05355895683169365,0.026379786431789398,0.009059724397957325,-2.7195037078857425,4.586477870941162,-17.084114990234376,35.79999923706055,101605.0,11.365510940551758,159.1743621826172,3.0,0.0,0.0,0.0
1204399,1203223.6442871094,-9.403952407836915,-2.8583728790283205,0.17029230594635014,-0.05249311029911041,0.028245022520422935,0.009859112091362476,-2.944494552612305,4.386486167907715,-16.209149322509766,35.79999923706055,101605.0,11.863862991333008,160.31503295898438,3.0,0.0,0.0,0.0
1204439,1203229.3012695312,-9.399164009094239,-2.8140801906585695,0.24570964574813847,-0.05196018144488335,0.026113322004675865,0.008793261833488941,-2.7028382492065433,4.219825859069824,-17.259108505249024,35.79999923706055,101605.0,12.278670310974121,160.64471435546875,3.0,0.0,0.0,0.0
1204486,1203241.5522460938,-9.401557731628419,-2.7697872638702394,0.16310970783233647,-0.052759572863578796,0.025313934311270714,0.012790199369192123,-2.8694976043701175,4.24482500076294,-14.209229431152345,35.900001525878906,101594.0,11.863862991333008,160.78115844726562,3.0,0.0,0.0,0.0
1204565,1203412.1923828125,-9.465003776550294,-2.823656988143921,0.1583213090896607,-0.054091885685920715,0.02717917412519455,0.01012557465583086,-2.6945050430297854,5.453109855651856,-15.259188613891602,35.900001525878906,101594.0,12.029985427856445,155.71612548828125,3.0,0.0,0.0,0.0
1204605,1203419.0390625,-9.494931983947755,-2.8344308853149416,0.19184015989303593,-0.05302603542804718,0.027445634827017784,0.01012557465583086,-2.49451286315918,5.286450023651123,-10.09272762298584,35.900001525878906,101594.0,11.697742462158203,156.01568603515625,3.0,0.0,0.0,0.0
1204645,1203426.3884277344,-9.462610054016114,-2.803306293487549,0.11642276048660283,-0.054091885685920715,0.029577335342764854,0.01119142398238182,-2.7195037078857425,5.003128166198731,-16.83412452697754,35.900001525878906,101594.0,12.444799423217773,157.51150512695312,3.0,0.0,0.0,0.0
1204685,1203441.4367675781,-9.394375610351563,-2.8104888916015627,0.19543145895004277,-0.05515773221850395,0.027712099254131317,0.01039203628897667,-2.4278491210937503,4.411484832763672,-14.917534790039063,35.900001525878906,101594.0,11.863862991333008,159.43963623046875,3.0,0.0,0.0,0.0
1204725,1203466.0607910156,-9.35487060546875,-2.779364061355591,0.13318221569061284,-0.05302603542804718,0.027712099254131317,0.0074609494768083096,-2.5445111465454104,5.503108139038086,-13.334265670776368,35.900001525878906,101594.0,11.94692325592041,155.25953674316406,3.0,0.0,0.0,0.0
1207138,1206055.26953125,-9.429091262817384,-2.82485408782959,0.2277531504631043,-0.05355895683169365,0.029843797907233238,0.00559571199119091,-2.9028304290771487,4.144828910827637,-15.859164199829102,35.900001525878906,101591.0,11.780802726745605,161.23558044433594,3.0,0.0,0.0,0.0
1207178,1206084.5952148438,-9.442259597778321,-2.887103271484375,0.09607206583023076,-0.05142726004123688,0.03064318373799324,0.012257273308932781,-2.9611609649658206,4.219825859069824,-17.10078140258789,35.900001525878906,101591.0,11.614684104919434,161.01165771484375,3.0,0.0,0.0,0.0
1207218,1206116.7944335938,-9.545209693908692,-2.8308395862579347,0.17268650531768803,-0.0543583482503891,0.025313934311270714,0.009592648595571518,-2.3861840438842776,4.786470050811768,-15.600840530395509,35.900001525878906,101591.0,10.535480499267578,157.8311309814453,3.0,0.0,0.0,0.0
1207258,1206127.173828125,-9.465003776550294,-2.845204782485962,0.212190854549408,-0.052759572863578796,0.026379786431789398,0.006928024813532829,-2.919495887756348,4.00316822052002,-17.084114990234376,35.900001525878906,101591.0,11.863862991333008,161.83831787109375,3.0,0.0,0.0,0.0
